tweet_id,tweet,class
346145409888051200,"@geordiedavid I've been holding out for lozenge for a while, still nothing. JM",0
346386676018466817,Somebody please give Kendrick Lamar a throat lozenge #bonnaroo,0
346442846611599360,"No seriously, someone REALLY needs to get Stellan Skarsgard a throat lozenge. #kingarthur",0
346691577558749184,@EquineJournal neue schule trans-angle lozenge every time,0
346700187282055169,Biff didn't really look like a bear. A weird creature. His face was like a lozenge :|,0
347158294755950592,The Men's Warehouse guy needs a throat lozenge.,0
347309156950228993,YOU GUYS I WAS SUCKING ON THIS LOZENGE THATS SUPPOSED TO NUMB SORE THROATS AND NOW I CANT FEEL MY MOUTH,0
347602268851408896,Someone bring me Starbucks and a throat lozenge.,0
348854114567991299,@radioheadlyrics 'I won't be around...when you really need me.' Lozenge of Love - one of my favorite #Radiohead songs.,0
348855425791307777,@radioheadlyrics 'I won't be around...when you really need me.' Lozenge of Love - one of my favorite #Radiohead songs.,0
348862084961935362,"Lunch: Carnita taco from new Taqueria, chicken soup, Ricola throat lozenge for dessert. Clearly trying to add stomach issues to the mix. O_o",0
348912820185882625,"Idols came crashing down 2nite. Bob Geldof, just cringed. Blondie, band sublime, Debbie needs a lozenge. Glasto on the telly..",0
349173378533453825,"@pb_reader Internal is internal *shrugs*(= Now, if it had been a lozenge, that would be different. #JustPlayOneOnTV",0
349294518673227779,"Batman voice ""I need a lozenge.""",0
349318335609049090,Mimi need a throat lozenge and sum hot tea,0
351602465516437504,Sunovion Pharmaceuticals Inc. Announces FDA Approval Of Latuda® (Lurasidone HCl) As Monotherapy And Adjunctive Therapy In Adult Patients Wi…,0
327887677171040256,"Memantine Add-On to Risperidone for Treatment of Negative Symptoms in Patients With Stable Schizophrenia: Randomized, Double-Blind,...",0
341657146909417472,"scienceindex.com The Safety, Tolerability, and Efficacy of Once-Daily Memantine (28 mg): A Multinational,... http://dlvr.it/3SmWWW",0
332988490457444353,"Tomorrow's exam : Amlodipine, Lercardipine, Nifedipine, Diltiazem, Atenolol, Metoprolol, Bisoprolol... I give up.. #copyandpaste #impossible",0
341353517811900416,So I may be allergic to the metoprolol. Rash on my face. Needing my inhaler daily since Friday.,1
344896572942856193,@sham2ubitch lisinopril n put me on metoprolol beta-blocker which helps lower my hbp n heart rate N they checked it manually n it was 130/90,0
347276920142045184,Anyone have any metoprolol? Blood pressure rising. #votewtf,0
348583940476502016,"euthyrox100 before breakfast, metoprolol tartrate after breakfast - lifetime partner!!!",0
342499067663900672,@lindzburk I feel that way after being on Namenda.,0
339846013877624832,FUCKING NICOTINE DRIVING MY FUCKING MIND UP THE FUCKING WALL. I FEEL LIKE KATHY BATES,1
339911830652743682,Burning down the nicotine armoire,0
339918030177976321,Outcomes of Medical Emergencies on Commercial Airline Flights — NEJM- Snuff or oral tobacco products can substitute in nicotine withdrawal.,0
339950752447467520,This aint somekinda cry for help but Im done iv had all I can take the moonshine ain't workin the nicotine ain't workin Its time for me togo,0
340212184988659712,Do the people that make the Blu e-cig not fucking understand what addiction to nicotine is?! WHERE IS IT ALREADY,1
340253546513584128,"Brb, dying of nicotine withdrawal.",1
340260116232290304,Smokin' loud sippin' lean..thee nigs square nicotine ..irene n a zip o lean. Loud made me cough I need medaScene @KingL,0
340272814789632000,"@mzHillBilli @haylieschotter agreed, I switched to the personal nicotine vaporizer 3 years ago and never looked back.",0
340275567662333953,This new baccy is just making my cough so much worse but ahhh well need my nicotine,1
340286540628500481,"What a great store @Walmart is: I loss IQ points, gained weight & got addicted to nicotine - all in under 15 min from going in !!",0
340291748402192384,@BroahEgan it's my nicotine withdrawls,1
340294493112782848,FUCK HERE COMES THE NICOTINE CRAVINGS DAMN YOU HOOKAH,1
340297352260751362,"@paribes OfCourse it does!! Nicotine firstly kills your creativity! And most of the youths smoking,taking tobacco are found less creative!",0
340301551417561088,@ryanfarias24 they have .06 nicotine content and did u see the new jerseys ?,0
340303313046220801," I get such a nicotine buzz when I smoke and don't drink, you know it's a rare occasion but the feeling is gooood @JordanDepoti @mtorch22",0
340305559066656768,"@TheHappiePolock dude has not eaten a cheeseburger since high school, so I doubt he has nicotine problems lol",0
340307896074133504,Officially addicted to nicotine,1
340310666348990464,In my hood niggas try to smoke ya just like nicotine.,0
340322403341201408,Burning Down the Nicotine Armoire,0
340323846114648064,Normal people at 12:30: sleeping Me at 12:30: researching psychoactive effects of nicotine and the neuroanatomy behind them,0
340324388291362816,"i swear food has nicotine in it, cause im addicted to that shit.",0
340329390070173696,addicted to nicotine badly.,1
340331870745149440,Nicotine withdrawals #2DaysDown #ForeverToGo #headache #irritable #toomanyhashtags #makeitstop,1
340338807524188160,"sweet raw flesh, & nicotine summer time.",0
340345154877673473,Do you know how badly I want a cigarette right now? But no. I manfully suffer through nicotine withdrawal—all for you #sacrifice,1
340347377426763776,"Nicotine and faded dreams, baby just believe there's no one else like me",0
340366862602862593,Day 2 without nicotine: Fuck sleep would be nice. So would a dip.......,1
340373292433154048,“@demarriah: I quit Alcohol & nicotine right now!! ” Stop ittttt,0
340373601805029376,"Lol d song I have in mind, its too different.. Dunno if others will like it.. I dey fear to record am lol .. Nicotine would be on it too",0
340380790301024256,Russia is angry with Potus for protecting Monsanto who makes nicotine based insecticides. When seeds are eaten by birds the birds die,0
340386277167882240,@thegovier does he find your lack of nicotine disturbing?,0
353061725102280705,Sent my lovely compandre to fuel my nicotine addiction,1
329654714415325184,"Chemoprophylaxis for neisseria dis.: sulphonamide rifampicin ciprofloxacin, treatment: penicillin cephalosporin kalau allergy kat penicilin",0
330907035698872321,Oral regimens for pyelonephritis: *Ciprofloxacin *Levofloxacin *TMP/SMZ Do NOT NOTuse Nitrofurantoin or fosfomycin for pyelo(only cystitis),0
332558185632239616,"6 months intensive therapy using pyrazinamide, ethambutol, kanamycin, levofloxacin, etionamide, cycloserin",0
342206454083764224,"Friends in d medical profession,I just wanted 2 b absolutely certain.If you guys can help me out,Ciprofloxacin is an antibiotic for UTI ryt?",0
343388798903795712,When the depression is coming out caused by this damn levofloxacin :)),1
346433517527379968,"Dear ciprofloxacin, i count on you :(",0
346482893129928704,@nicoledvm Was doing ofloxacin q3 hours first day now q6 hrs… has responded.,0
346623331916722178,@Gidi_Traffic. Clearance sales. 200mg sparfloxacin x 6tabs for N100 each and 500mg levofloxacin x10tabs for N150. Call 01-2901514,0
347053270272987136,@SkylerTunes oh man levofloxacin? I've had that same exact pill it hated me though. Hope it does you justice!,0
349064783061983232,"Ciprofloxacin and levofloxacin use most extensively in children B/C on basis of past experience, these drugs appear to be well tolerated.",0
351477881651736578,Oh my god why does ciprofloxacin take soooo long to infuse like come on I want to go out.,0
351724300887273472,Rocephin + Ciprofloxacin = me barely able to stay awake,1
329646459060355072,Four Tops- Olanzapine and a good mental health consultant in Acapulco #PopstarDemands,0
332448398974259200,"WS Waring @acutemedicine After massive olanzapine overdose, serum levels may remain high for over 72 hours #SAMCoventry",0
332450567819497472,"@KarimS3D Olanzapine actually makes you put on weight, even when you aren't eating that much",1
340773072036560897,"going off of olanzapine is no picnic. you have to be prepared to ask the aid of the gods, Jesus, Krishna.",1
341262613616943104,"@LithiumLibGirl I'm sure it helps that you are so active. I did eventually lose my olanzapine lbs, so there is hope. :)",1
342222086913261568,@Azlemed first two weeks of olanzapine v drowsy. weight gain was an issue. Great for my anxiety though.,1
344099735004643330,I'm now back on the olanzapine along side lithium. Ugh. #helloweightgain,1
345624026254823424,"Day has been a right off. Missed opticians&slept aw day. Sitting here torn faced, wi greasy hair&unwashed. Swollen feet thx to olanzapine.",1
346054053182193665,@ineedyouhere66 ugh the olanzapine makes me so tired :(,1
348320054070362112,@DevonHunterXXX *Gives @kjq515 OLAnzapine* Let QUEEN Ola's powers of healing into your heart!,0
349595308537286657,NEWS: NICE recommend olanzapine as an effective treatment for Murray mania. #wimbledon2013,0
351455090193858560,I think this Olanzapine makes me crazier.,1
352181796122800132,"@Pete__Bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros..",1
352828003044167682,"@split_tha_Mhz technically, olanzapine isn't fda approved in bipolar depression.",0
352903991157456896,I wonder if olanzapine causes restless legs <_<,1
352904485598797826,@theotherrift it sort of can. :( You treat RLS w dopamine agonists. Olanzapine is a dopamine antagonist.,0
354428287340122112,"@katharine_t yeah, mum stuff, just frustrated :) i took olanzapine and wrote everything out and m falling asleep, i'll be fine! Thanks bb Xx",0
347345179704954880,"SAVOR Trial fails to meet primary endpoint to show superiority of #AstraZeneca, Bristol DPP-4 diabetes drug #Onglyza http://www.reuters.com/article/2013/06/19/us-astrazeneca-diabetes-idUSBRE95I06Y20130619 …",0
347568889430949888,AZN_$50.19_BMY_$46.05_announced today top-line results of the Phase IV SAVOR-TIMI-53 (with Diabetes Mellitus) clinical trial of Onglyza ®,0
329316938452971520,"@Sectioned_ @bipolarlife7 @BBCWomansHour ah yes, I'm starting to think my paroxetine turns panic attacks into fat.",0
333079296635719681,"@snailhime @wrangelisland paroxetine 40mg/day, since i started ive been able to go outside without having a panic attack which is nice.",0
333675186622701570,"@Marcello I had to take Paroxetine tablets for a year nd a side effect is weight gain, it went to my core. Off them now bt can't shift it!",1
350689148782395392,#FDA approves Noven's Brisdelle (paroxetine) for hot flashes associated with menopause,0
350855256214749185,#Health #Tip: An antidepressant (paroxetine) is now US-FDA approved as the first non-hormonal drug for treating hot flushes of the menopause,0
350886278289567745,"@pharmacy_care #FDA has approved #paroxetine which is, a SSRI, to treat moderate to severe hot flashes associated with #menopause.",0
351116862316216320,"FDA Approval for Brisdelle™ (Paroxetine) Capsules, the First Nonhormonal Therapy for Vasomotor Symptoms Associated with Menopause -...",0
352543113685901315,@PrinceHerb I had paroxetine for a few weeks once... apparently I started behaving oddly so they took me off it and put me on Sertraline,1
332982908920938498,Kanye needs the strongest dose of Paxil or Celexa that can be prescribed,0
332988218192588800,@RipnerCabbit @pacerfox Ugh. My partner was on Paxil for a while. It made him hide in the apartment. :/,1
333069270630158336,Songs open with shout outs to Paxil in between choked sobs. Thirty full minutes of silence where no one could muster the effort to talk.,0
333761920496726016,"@billyjapan you are not taking any now? Hub doesn't seem 100 % convinced. I'm lucky I'm on Paxil for 16 years, feels that's my meds.",0
